order_id,user_id,order_date,order_status,total_amount,name,email,gender,city,signup_date,order_item_id,product_id,quantity,item_price,item_total,product_name,category,brand,price,product_rating,review_rating,review_text
O00019461,U003921,2024-05-26 00:07:28,shipped,1295.59,Alexander Rose,anna78@example.org,Male,Williamsonville,2024-06-19,I00042382,P001168,3,416.24,1248.72,Solace Cell,Home & Kitchen,Solace,416.24,2.98,2.0,Decent product for the price.
O00019461,U003921,2024-05-26 00:07:28,shipped,1295.59,Alexander Rose,anna78@example.org,Male,Williamsonville,2024-06-19,I00042383,P001223,1,46.87,46.87,GreenLeaf Age,Books,GreenLeaf,46.87,4.18,,
O00019462,U005967,2024-07-05 11:25:24,cancelled,1133.29,Jeffrey Campbell,roy66@example.org,Male,Millerhaven,2024-03-21,I00042384,P001206,2,531.53,1063.06,GreenLeaf Or,Automotive,GreenLeaf,531.53,4.08,,
O00019462,U005967,2024-07-05 11:25:24,cancelled,1133.29,Jeffrey Campbell,roy66@example.org,Male,Millerhaven,2024-03-21,I00042385,P001844,1,70.23,70.23,Nimbus Size,Books,Nimbus,70.23,2.99,3.0,Value for money.
O00019463,U005583,2025-06-04 19:06:52,returned,159.72,Joseph Stuart,patrickrodriguez@example.net,Male,Brownmouth,2024-04-05,I00042386,P000717,3,53.24,159.72,Astra Nation,Books,Astra,53.24,4.54,3.0,Value for money.
O00019464,U004626,2025-05-01 13:10:02,returned,64.68,Sylvia Owens,guzmanthomas@example.org,Male,Johnsonhaven,2024-03-22,I00042387,P001364,1,27.65,27.65,Acme Modern,Books,Acme,27.65,4.22,,
O00019464,U004626,2025-05-01 13:10:02,returned,64.68,Sylvia Owens,guzmanthomas@example.org,Male,Johnsonhaven,2024-03-22,I00042388,P000330,1,37.03,37.03,Orion Begin,Pet Supplies,Orion,37.03,4.32,,
O00019465,U003679,2024-10-25 03:23:31,processing,355.14,Shawn Jones,kbenton@example.net,Female,South Lukemouth,2024-11-08,I00042389,P001542,1,355.14,355.14,Willow Message,Electronics,Willow,355.14,2.52,,
O00019466,U006655,2025-06-28 00:16:59,shipped,222.12,Johnathan Rodriguez,dustin73@example.net,Female,North Carloshaven,2024-12-16,I00042390,P000106,1,86.59,86.59,Acme Sport,Toys,Acme,86.59,4.02,5.0,"Excellent product, will buy again."
O00019466,U006655,2025-06-28 00:16:59,shipped,222.12,Johnathan Rodriguez,dustin73@example.net,Female,North Carloshaven,2024-12-16,I00042391,P001105,1,17.57,17.57,Pulse A,Sports,Pulse,17.57,3.48,2.0,Decent product for the price.
O00019466,U006655,2025-06-28 00:16:59,shipped,222.12,Johnathan Rodriguez,dustin73@example.net,Female,North Carloshaven,2024-12-16,I00042392,P001276,3,39.32,117.96,Harbor Forget,Clothing,Harbor,39.32,3.35,,
O00019467,U006417,2025-04-19 01:45:18,processing,159.29,Donald Anderson,regina22@example.com,Other,Charlesville,2025-11-02,I00042393,P001937,1,159.29,159.29,Pulse Reveal,Beauty,Pulse,159.29,4.0,,
O00019468,U000645,2025-02-18 06:20:02,processing,20.93,Deborah Watkins,meltondanny@example.org,Other,New Markmouth,2024-06-18,I00042394,P000140,1,20.93,20.93,NeoTech Center,Pet Supplies,NeoTech,20.93,3.78,3.0,Fast shipping and good packaging.
O00019469,U002710,2024-03-30 16:09:26,processing,23.14,Bridget Hall,nicholas60@example.com,Female,Jasminetown,2024-05-27,I00042395,P001590,2,11.57,23.14,Solace Institution,Clothing,Solace,11.57,2.81,3.0,Works perfectly!
O00019470,U008270,2024-07-19 19:37:50,processing,36.34,Billy Wagner,sheri66@example.org,Male,South Lee,2024-07-02,I00042396,P000045,1,36.34,36.34,Nimbus Wrong,Automotive,Nimbus,36.34,4.81,,
O00019471,U002376,2025-04-11 07:13:22,cancelled,348.63,Andrew Clayton,slong@example.net,Other,South Ericfort,2024-02-01,I00042397,P000449,3,18.64,55.92,GreenLeaf Left,Groceries,GreenLeaf,18.64,2.73,,
O00019471,U002376,2025-04-11 07:13:22,cancelled,348.63,Andrew Clayton,slong@example.net,Other,South Ericfort,2024-02-01,I00042398,P001264,3,97.57,292.71,Orion Western,Home & Kitchen,Orion,97.57,2.84,,
O00019472,U006422,2024-03-05 04:47:32,cancelled,62.52,Crystal Garcia,talvarado@example.net,Male,Wilsonview,2024-08-24,I00042399,P000197,3,20.84,62.52,Astra Brother,Pet Supplies,Astra,20.84,4.47,,
O00019473,U007410,2025-03-09 00:29:27,returned,49.01,Jason Morrow,robert20@example.com,Other,Port Deannatown,2025-01-09,I00042400,P001041,1,17.03,17.03,NeoTech Fine,Groceries,NeoTech,17.03,2.87,3.0,Decent product for the price.
O00019473,U007410,2025-03-09 00:29:27,returned,49.01,Jason Morrow,robert20@example.com,Other,Port Deannatown,2025-01-09,I00042401,P000844,1,31.98,31.98,NeoTech Second,Toys,NeoTech,31.98,3.42,,
O00019474,U003987,2024-06-21 10:25:47,returned,407.67,Jonathan Kramer,fcalhoun@example.org,Other,Andrewfurt,2024-11-29,I00042402,P001253,2,42.45,84.9,Zenith Red,Books,Zenith,42.45,4.3,,
O00019474,U003987,2024-06-21 10:25:47,returned,407.67,Jonathan Kramer,fcalhoun@example.org,Other,Andrewfurt,2024-11-29,I00042403,P001100,1,322.77,322.77,Nimbus Investment,Sports,Nimbus,322.77,3.8,,
O00019475,U001330,2025-06-03 04:17:08,returned,295.79,Mallory Olson,kristenfrye@example.com,Female,Cassandraside,2024-08-11,I00042404,P001738,2,52.26,104.52,Nimbus Wish,Pet Supplies,Nimbus,52.26,3.4,,
O00019475,U001330,2025-06-03 04:17:08,returned,295.79,Mallory Olson,kristenfrye@example.com,Female,Cassandraside,2024-08-11,I00042405,P001773,1,12.34,12.34,Orion Event,Groceries,Orion,12.34,3.21,,
O00019475,U001330,2025-06-03 04:17:08,returned,295.79,Mallory Olson,kristenfrye@example.com,Female,Cassandraside,2024-08-11,I00042406,P001461,2,83.14,166.28,Willow Pressure,Toys,Willow,83.14,3.54,4.0,Fast shipping and good packaging.
O00019475,U001330,2025-06-03 04:17:08,returned,295.79,Mallory Olson,kristenfrye@example.com,Female,Cassandraside,2024-08-11,I00042407,P000969,1,12.65,12.65,Astra A,Toys,Astra,12.65,2.74,,
O00019476,U005341,2025-11-12 11:48:56,returned,48.22,David Petty,wpeterson@example.net,Female,East Virginia,2025-04-18,I00042408,P001011,1,48.22,48.22,Astra Many,Pet Supplies,Astra,48.22,4.42,3.0,Fast shipping and good packaging.
O00019477,U004105,2024-04-02 09:43:27,completed,69.43,Douglas Lang,hartmangeorge@example.net,Female,Parkershire,2025-03-07,I00042409,P001566,2,23.71,47.42,Willow Entire,Groceries,Willow,23.71,3.59,3.0,"Excellent product, will buy again."
O00019477,U004105,2024-04-02 09:43:27,completed,69.43,Douglas Lang,hartmangeorge@example.net,Female,Parkershire,2025-03-07,I00042410,P001774,1,22.01,22.01,Astra Take,Groceries,Astra,22.01,4.02,,
O00019478,U003950,2025-09-09 09:25:03,returned,335.15,Eric Wright,dmorales@example.org,Other,Kylefurt,2025-06-15,I00042411,P000071,2,138.82,277.64,Willow Approach,Clothing,Willow,138.82,3.76,4.0,Fast shipping and good packaging.
O00019478,U003950,2025-09-09 09:25:03,returned,335.15,Eric Wright,dmorales@example.org,Other,Kylefurt,2025-06-15,I00042412,P001383,3,19.17,57.51,Everest Professional,Groceries,Everest,19.17,2.69,,
O00019479,U006259,2025-09-07 07:29:58,cancelled,52.54,Victoria Fuller,monicagomez@example.org,Female,Kellymouth,2024-04-14,I00042413,P000062,1,52.54,52.54,Willow Room,Pet Supplies,Willow,52.54,2.85,,
O00019480,U001714,2025-01-12 17:48:33,completed,476.89,John Harding,hartmanjoshua@example.net,Female,East Leslie,2024-08-06,I00042414,P001239,1,15.79,15.79,Zenith Environmental,Groceries,Zenith,15.79,3.79,3.0,Value for money.
O00019480,U001714,2025-01-12 17:48:33,completed,476.89,John Harding,hartmanjoshua@example.net,Female,East Leslie,2024-08-06,I00042415,P000353,2,83.19,166.38,Zenith Thought,Toys,Zenith,83.19,4.47,,
O00019480,U001714,2025-01-12 17:48:33,completed,476.89,John Harding,hartmanjoshua@example.net,Female,East Leslie,2024-08-06,I00042416,P001167,1,294.72,294.72,Everest Stock,Sports,Everest,294.72,3.44,3.0,Value for money.
O00019481,U007958,2024-07-10 06:31:07,completed,481.13,Lindsey Johnson,cheryl21@example.org,Female,Robertburgh,2025-05-24,I00042417,P000947,1,18.37,18.37,Harbor Cup,Groceries,Harbor,18.37,2.99,,
O00019481,U007958,2024-07-10 06:31:07,completed,481.13,Lindsey Johnson,cheryl21@example.org,Female,Robertburgh,2025-05-24,I00042418,P000908,1,462.76,462.76,GreenLeaf A,Electronics,GreenLeaf,462.76,3.31,,
O00019482,U009400,2025-02-20 14:01:01,completed,2068.5,Greg Wilson,lukeknight@example.org,Other,Lake Jamieport,2024-06-17,I00042419,P000754,1,1511.11,1511.11,Acme Information,Electronics,Acme,1511.11,3.88,,
O00019482,U009400,2025-02-20 14:01:01,completed,2068.5,Greg Wilson,lukeknight@example.org,Other,Lake Jamieport,2024-06-17,I00042420,P001807,1,557.39,557.39,Nimbus Maintain,Electronics,Nimbus,557.39,3.67,,
O00019483,U007973,2025-02-07 14:08:38,completed,847.42,Donna Johnson,itaylor@example.org,Female,Smithbury,2024-08-18,I00042421,P001614,1,97.47,97.47,Solace Create,Clothing,Solace,97.47,2.92,,
O00019483,U007973,2025-02-07 14:08:38,completed,847.42,Donna Johnson,itaylor@example.org,Female,Smithbury,2024-08-18,I00042422,P000219,1,82.2,82.2,NeoTech Film,Pet Supplies,NeoTech,82.2,2.96,,
O00019483,U007973,2025-02-07 14:08:38,completed,847.42,Donna Johnson,itaylor@example.org,Female,Smithbury,2024-08-18,I00042423,P000020,1,492.81,492.81,Nimbus Yard,Automotive,Nimbus,492.81,2.75,,
O00019483,U007973,2025-02-07 14:08:38,completed,847.42,Donna Johnson,itaylor@example.org,Female,Smithbury,2024-08-18,I00042424,P000230,1,174.94,174.94,Astra Well,Clothing,Astra,174.94,2.63,,
O00019484,U009903,2024-03-31 23:57:32,returned,326.75,Jessica Russell,elizabeth33@example.net,Female,Nolanborough,2025-07-31,I00042425,P000835,1,17.57,17.57,Acme School,Books,Acme,17.57,4.28,3.0,Color was different from images.
O00019484,U009903,2024-03-31 23:57:32,returned,326.75,Jessica Russell,elizabeth33@example.net,Female,Nolanborough,2025-07-31,I00042426,P001608,1,96.75,96.75,Orion Whatever,Books,Orion,96.75,3.06,3.0,Value for money.
O00019484,U009903,2024-03-31 23:57:32,returned,326.75,Jessica Russell,elizabeth33@example.net,Female,Nolanborough,2025-07-31,I00042427,P001773,2,12.34,24.68,Orion Event,Groceries,Orion,12.34,3.21,3.0,Decent product for the price.
O00019484,U009903,2024-03-31 23:57:32,returned,326.75,Jessica Russell,elizabeth33@example.net,Female,Nolanborough,2025-07-31,I00042428,P001426,1,187.75,187.75,Nimbus Attorney,Home & Kitchen,Nimbus,187.75,2.99,1.0,Highly recommend this brand.
O00019485,U007171,2024-02-25 20:58:25,processing,928.88,Michele Andrews,jessica15@example.net,Other,Lake Melissa,2024-05-16,I00042429,P001685,2,319.15,638.3,Nimbus Return,Electronics,Nimbus,319.15,4.15,4.0,Value for money.
O00019485,U007171,2024-02-25 20:58:25,processing,928.88,Michele Andrews,jessica15@example.net,Other,Lake Melissa,2024-05-16,I00042430,P000439,2,115.37,230.74,GreenLeaf Need,Clothing,GreenLeaf,115.37,4.45,3.0,Color was different from images.
O00019485,U007171,2024-02-25 20:58:25,processing,928.88,Michele Andrews,jessica15@example.net,Other,Lake Melissa,2024-05-16,I00042431,P001040,1,22.15,22.15,Willow Court,Beauty,Willow,22.15,4.13,3.0,Color was different from images.
O00019485,U007171,2024-02-25 20:58:25,processing,928.88,Michele Andrews,jessica15@example.net,Other,Lake Melissa,2024-05-16,I00042432,P000278,1,37.69,37.69,Astra Goal,Beauty,Astra,37.69,3.99,3.0,Works perfectly!
O00019486,U006971,2024-07-13 01:42:28,processing,256.08,John Guerrero,duane37@example.org,Male,New Katie,2024-05-03,I00042433,P001599,1,63.33,63.33,Willow Report,Books,Willow,63.33,4.71,2.0,Decent product for the price.
O00019486,U006971,2024-07-13 01:42:28,processing,256.08,John Guerrero,duane37@example.org,Male,New Katie,2024-05-03,I00042434,P001355,2,62.74,125.48,Harbor Where,Toys,Harbor,62.74,4.76,,
O00019486,U006971,2024-07-13 01:42:28,processing,256.08,John Guerrero,duane37@example.org,Male,New Katie,2024-05-03,I00042435,P000839,1,67.27,67.27,Harbor Simple,Books,Harbor,67.27,2.64,,
O00019487,U008691,2024-04-17 21:14:08,shipped,34.28,Stacy Skinner,bernard44@example.net,Female,Lake Ashleyview,2025-03-01,I00042436,P000215,1,34.28,34.28,Orion High,Pet Supplies,Orion,34.28,3.08,,
O00019488,U001255,2024-07-18 03:54:43,completed,18.76,Jason Hayes,mark98@example.com,Female,Port Amber,2025-11-05,I00042437,P001769,1,18.76,18.76,Acme Theory,Groceries,Acme,18.76,3.51,4.0,"Excellent product, will buy again."
O00019489,U009971,2024-10-12 11:17:51,completed,83.13,Tanya Wagner,haleregina@example.net,Female,Petersview,2025-01-04,I00042438,P001612,1,83.13,83.13,Astra Five,Beauty,Astra,83.13,3.67,,
O00019490,U002758,2024-07-06 20:59:25,shipped,535.5,Jeffrey Barker,sarah19@example.net,Male,Rodriguezfort,2025-05-04,I00042439,P000367,1,38.32,38.32,Willow West,Books,Willow,38.32,3.68,,
O00019490,U002758,2024-07-06 20:59:25,shipped,535.5,Jeffrey Barker,sarah19@example.net,Male,Rodriguezfort,2025-05-04,I00042440,P000165,1,295.27,295.27,Solace Difference,Electronics,Solace,295.27,3.85,,
O00019490,U002758,2024-07-06 20:59:25,shipped,535.5,Jeffrey Barker,sarah19@example.net,Male,Rodriguezfort,2025-05-04,I00042441,P000370,1,201.91,201.91,Everest Property,Automotive,Everest,201.91,3.3,4.0,Value for money.
O00019491,U009478,2025-09-06 08:25:23,shipped,39.6,Jacob Clark,martinezcolleen@example.net,Female,Fergusonland,2024-01-27,I00042442,P001444,1,39.6,39.6,Harbor Almost,Pet Supplies,Harbor,39.6,2.83,3.0,Item arrived damaged.
O00019492,U007644,2024-11-14 20:29:06,processing,390.56,Seth Tate,rachelcastaneda@example.org,Male,North Dawnton,2024-11-16,I00042443,P000373,1,390.56,390.56,Everest Difference,Automotive,Everest,390.56,4.65,2.0,Works perfectly!
O00019493,U001742,2025-09-30 11:15:36,returned,47.73,Kristen Chandler,wscott@example.org,Male,Monicaberg,2025-10-26,I00042444,P000302,1,47.73,47.73,Zenith Together,Pet Supplies,Zenith,47.73,4.42,,
O00019494,U003995,2024-11-01 23:38:29,returned,854.6,Jason Bass,qshepherd@example.org,Female,Port Nicoletown,2024-05-25,I00042445,P000332,1,33.02,33.02,GreenLeaf Painting,Beauty,GreenLeaf,33.02,4.55,,
O00019494,U003995,2024-11-01 23:38:29,returned,854.6,Jason Bass,qshepherd@example.org,Female,Port Nicoletown,2024-05-25,I00042446,P001557,3,75.93,227.79,Acme Wait,Pet Supplies,Acme,75.93,4.14,,
O00019494,U003995,2024-11-01 23:38:29,returned,854.6,Jason Bass,qshepherd@example.org,Female,Port Nicoletown,2024-05-25,I00042447,P000468,1,36.4,36.4,Astra Dream,Sports,Astra,36.4,4.14,,
O00019494,U003995,2024-11-01 23:38:29,returned,854.6,Jason Bass,qshepherd@example.org,Female,Port Nicoletown,2024-05-25,I00042448,P001807,1,557.39,557.39,Nimbus Maintain,Electronics,Nimbus,557.39,3.67,,
O00019495,U006580,2024-07-13 20:46:47,returned,281.5,Robert Romero,carlos03@example.org,Other,North Kimberly,2024-04-03,I00042449,P001713,2,37.8,75.6,Zenith Into,Toys,Zenith,37.8,4.17,,
O00019495,U006580,2024-07-13 20:46:47,returned,281.5,Robert Romero,carlos03@example.org,Other,North Kimberly,2024-04-03,I00042450,P001163,1,103.97,103.97,Everest Child,Home & Kitchen,Everest,103.97,3.81,,
O00019495,U006580,2024-07-13 20:46:47,returned,281.5,Robert Romero,carlos03@example.org,Other,North Kimberly,2024-04-03,I00042451,P000563,1,101.93,101.93,Willow History,Beauty,Willow,101.93,4.2,,
O00019496,U005162,2025-09-02 00:48:08,cancelled,312.58,Krista Garcia,marshjoann@example.net,Male,New Robert,2025-07-06,I00042452,P000778,1,56.05,56.05,Astra Clearly,Clothing,Astra,56.05,3.65,,
O00019496,U005162,2025-09-02 00:48:08,cancelled,312.58,Krista Garcia,marshjoann@example.net,Male,New Robert,2025-07-06,I00042453,P001715,1,5.74,5.74,Everest Also,Groceries,Everest,5.74,4.13,,
O00019496,U005162,2025-09-02 00:48:08,cancelled,312.58,Krista Garcia,marshjoann@example.net,Male,New Robert,2025-07-06,I00042454,P001069,1,250.79,250.79,Nimbus Cost,Electronics,Nimbus,250.79,4.19,,
O00019497,U005940,2024-03-20 13:33:59,processing,43.82,Jennifer Pierce,james72@example.com,Other,Port Teresa,2025-08-09,I00042455,P001093,2,21.91,43.82,Harbor By,Groceries,Harbor,21.91,3.86,,
O00019498,U005357,2025-06-09 10:18:31,completed,41.84,Jennifer Osborne,scottcombs@example.org,Other,Bauermouth,2025-09-05,I00042456,P000724,2,20.92,41.84,Zenith Forget,Groceries,Zenith,20.92,4.51,,
O00019499,U002602,2024-02-10 10:46:51,returned,2515.04,Michelle Lopez,jadehendrix@example.org,Female,Robinville,2025-07-14,I00042457,P001672,2,1257.52,2515.04,NeoTech Career,Electronics,NeoTech,1257.52,4.21,,
O00019500,U002899,2025-08-02 13:00:16,shipped,1525.07,Alexander Bradley,lucasolivia@example.com,Other,Mooreview,2024-12-01,I00042458,P001652,3,188.49,565.47,Nimbus Word,Sports,Nimbus,188.49,3.65,,
O00019500,U002899,2025-08-02 13:00:16,shipped,1525.07,Alexander Bradley,lucasolivia@example.com,Other,Mooreview,2024-12-01,I00042459,P000834,2,479.8,959.6,Zenith Need,Electronics,Zenith,479.8,4.64,,
O00019501,U002453,2025-03-28 00:50:26,processing,1554.15,Cody Richards,burgessdonald@example.com,Female,South Yolanda,2025-10-31,I00042460,P000871,1,15.04,15.04,Solace Job,Toys,Solace,15.04,3.16,,
O00019501,U002453,2025-03-28 00:50:26,processing,1554.15,Cody Richards,burgessdonald@example.com,Female,South Yolanda,2025-10-31,I00042461,P000334,1,84.07,84.07,Pulse Something,Pet Supplies,Pulse,84.07,4.19,5.0,Item arrived damaged.
O00019501,U002453,2025-03-28 00:50:26,processing,1554.15,Cody Richards,burgessdonald@example.com,Female,South Yolanda,2025-10-31,I00042462,P000413,1,6.79,6.79,Solace Follow,Beauty,Solace,6.79,3.76,,
O00019501,U002453,2025-03-28 00:50:26,processing,1554.15,Cody Richards,burgessdonald@example.com,Female,South Yolanda,2025-10-31,I00042463,P001469,3,88.87,266.61,Orion Method,Clothing,Orion,88.87,2.85,,
O00019501,U002453,2025-03-28 00:50:26,processing,1554.15,Cody Richards,burgessdonald@example.com,Female,South Yolanda,2025-10-31,I00042464,P001125,1,1181.64,1181.64,Harbor Against,Electronics,Harbor,1181.64,3.46,,
O00019502,U000095,2025-09-05 12:43:11,processing,55.76,Jerry Pham,danaoliver@example.net,Other,Lake Colton,2025-06-14,I00042465,P001413,1,55.76,55.76,Zenith Part,Pet Supplies,Zenith,55.76,3.56,,
O00019503,U002438,2025-02-06 14:30:31,shipped,30.59,Ann Robbins,megan59@example.com,Other,East Lucas,2024-10-01,I00042466,P000981,1,30.59,30.59,Orion Machine,Books,Orion,30.59,3.74,5.0,Customer service was helpful.
O00019504,U008913,2025-07-06 20:03:29,shipped,3305.94,Jill Mullins,vanessa74@example.com,Female,West Christina,2025-01-18,I00042467,P000726,1,109.92,109.92,NeoTech Production,Clothing,NeoTech,109.92,3.27,,
O00019504,U008913,2025-07-06 20:03:29,shipped,3305.94,Jill Mullins,vanessa74@example.com,Female,West Christina,2025-01-18,I00042468,P000421,2,121.71,243.42,NeoTech Method,Toys,NeoTech,121.71,3.83,,
O00019504,U008913,2025-07-06 20:03:29,shipped,3305.94,Jill Mullins,vanessa74@example.com,Female,West Christina,2025-01-18,I00042469,P001781,3,984.2,2952.6,Pulse Central,Electronics,Pulse,984.2,4.66,,
O00019505,U005546,2025-03-13 06:43:29,cancelled,86.34,Katherine Hawkins,perryjennifer@example.com,Other,Port Jessica,2024-01-06,I00042470,P000734,1,86.34,86.34,Acme Like,Clothing,Acme,86.34,4.58,,
O00019506,U006048,2024-12-01 08:37:03,shipped,122.78,Renee Brown,charles10@example.net,Other,Michaelberg,2025-10-27,I00042471,P001980,1,59.9,59.9,Solace Door,Automotive,Solace,59.9,3.96,,
O00019506,U006048,2024-12-01 08:37:03,shipped,122.78,Renee Brown,charles10@example.net,Other,Michaelberg,2025-10-27,I00042472,P000163,2,31.44,62.88,GreenLeaf Simply,Beauty,GreenLeaf,31.44,3.84,,
O00019507,U004480,2025-03-09 12:05:29,processing,295.05,Brian Lynch,cynthiamiller@example.net,Male,East Julia,2024-06-20,I00042473,P000216,1,295.05,295.05,Pulse Serious,Sports,Pulse,295.05,4.86,,
O00019508,U003452,2025-04-16 15:02:15,cancelled,148.33,Ernest Arellano,markoconnor@example.com,Other,Timothyshire,2024-01-06,I00042474,P000380,1,148.33,148.33,Solace Social,Home & Kitchen,Solace,148.33,2.57,4.0,Fast shipping and good packaging.
O00019509,U002959,2024-07-31 14:07:11,cancelled,226.72,Charles Fernandez,pottsmichael@example.org,Other,South Joshua,2025-06-14,I00042475,P000930,2,32.43,64.86,Nimbus Hot,Toys,Nimbus,32.43,3.71,1.0,"Excellent product, will buy again."
O00019509,U002959,2024-07-31 14:07:11,cancelled,226.72,Charles Fernandez,pottsmichael@example.org,Other,South Joshua,2025-06-14,I00042476,P001164,1,18.65,18.65,GreenLeaf Rule,Clothing,GreenLeaf,18.65,3.46,,
O00019509,U002959,2024-07-31 14:07:11,cancelled,226.72,Charles Fernandez,pottsmichael@example.org,Other,South Joshua,2025-06-14,I00042477,P000600,1,93.51,93.51,Solace Speak,Beauty,Solace,93.51,2.93,,
O00019509,U002959,2024-07-31 14:07:11,cancelled,226.72,Charles Fernandez,pottsmichael@example.org,Other,South Joshua,2025-06-14,I00042478,P001583,1,13.54,13.54,Orion Up,Groceries,Orion,13.54,4.46,4.0,Fast shipping and good packaging.
O00019509,U002959,2024-07-31 14:07:11,cancelled,226.72,Charles Fernandez,pottsmichael@example.org,Other,South Joshua,2025-06-14,I00042479,P000492,1,36.16,36.16,Nimbus Who,Books,Nimbus,36.16,4.07,,
O00019510,U009570,2025-01-16 05:31:12,cancelled,484.83,Jack Moreno,curtis64@example.net,Female,Hardymouth,2024-04-16,I00042480,P001802,1,97.72,97.72,Everest In,Toys,Everest,97.72,2.57,,
O00019510,U009570,2025-01-16 05:31:12,cancelled,484.83,Jack Moreno,curtis64@example.net,Female,Hardymouth,2024-04-16,I00042481,P001771,1,120.32,120.32,GreenLeaf Guess,Sports,GreenLeaf,120.32,4.36,,
O00019510,U009570,2025-01-16 05:31:12,cancelled,484.83,Jack Moreno,curtis64@example.net,Female,Hardymouth,2024-04-16,I00042482,P001358,3,54.48,163.44,Orion Film,Books,Orion,54.48,2.84,4.0,Value for money.
O00019510,U009570,2025-01-16 05:31:12,cancelled,484.83,Jack Moreno,curtis64@example.net,Female,Hardymouth,2024-04-16,I00042483,P000166,1,103.35,103.35,Harbor Significant,Toys,Harbor,103.35,3.12,3.0,Item arrived damaged.
O00019511,U005592,2024-01-01 21:37:40,processing,1389.22,Kevin Gray,sprice@example.com,Male,South James,2024-10-10,I00042484,P001030,2,263.8,527.6,Acme Figure,Home & Kitchen,Acme,263.8,4.76,,
O00019511,U005592,2024-01-01 21:37:40,processing,1389.22,Kevin Gray,sprice@example.com,Male,South James,2024-10-10,I00042485,P000415,1,861.62,861.62,Pulse Next,Electronics,Pulse,861.62,3.87,,
O00019512,U004954,2025-05-29 14:21:08,returned,70.32,Heidi Adams,hannah51@example.com,Other,West Wesleymouth,2024-04-20,I00042486,P000935,1,70.32,70.32,Astra City,Pet Supplies,Astra,70.32,3.21,,
O00019513,U000328,2024-05-12 15:24:42,cancelled,12.34,Zachary Moore,jenna62@example.net,Other,East Jamesborough,2025-07-15,I00042487,P001773,1,12.34,12.34,Orion Event,Groceries,Orion,12.34,3.21,,
O00019514,U006660,2024-06-17 08:59:54,completed,40.36,Christine Friedman,vzimmerman@example.net,Female,Brownmouth,2024-07-07,I00042488,P001772,2,20.18,40.36,Acme Then,Clothing,Acme,20.18,4.07,,
O00019515,U003164,2025-01-30 10:21:37,completed,66.11,Matthew Steele,burnscarl@example.org,Female,Kirkstad,2024-10-31,I00042489,P001782,1,66.11,66.11,Zenith Security,Clothing,Zenith,66.11,4.0,,
O00019516,U000119,2025-04-26 14:57:31,cancelled,1470.75,Jason Hunt,russell49@example.com,Other,Brandonfurt,2024-10-10,I00042490,P000887,2,670.63,1341.26,Acme Democratic,Automotive,Acme,670.63,4.14,,
O00019516,U000119,2025-04-26 14:57:31,cancelled,1470.75,Jason Hunt,russell49@example.com,Other,Brandonfurt,2024-10-10,I00042491,P001850,1,129.49,129.49,Willow Amount,Beauty,Willow,129.49,3.7,,
O00019517,U002471,2025-08-29 18:17:39,returned,433.16,Elaine Barnes,elizabethbrennan@example.net,Female,Port Kenneth,2025-10-29,I00042492,P000246,2,216.58,433.16,Willow Because,Automotive,Willow,216.58,3.89,,
O00019518,U001786,2024-10-03 09:12:23,returned,272.35,Jackie Spears,hudsonlinda@example.com,Female,Bruceshire,2024-09-19,I00042493,P001576,1,51.04,51.04,Nimbus Treat,Sports,Nimbus,51.04,4.64,,
O00019518,U001786,2024-10-03 09:12:23,returned,272.35,Jackie Spears,hudsonlinda@example.com,Female,Bruceshire,2024-09-19,I00042494,P000269,1,74.5,74.5,Zenith Clear,Pet Supplies,Zenith,74.5,3.44,,
O00019518,U001786,2024-10-03 09:12:23,returned,272.35,Jackie Spears,hudsonlinda@example.com,Female,Bruceshire,2024-09-19,I00042495,P001625,1,146.81,146.81,Harbor Sort,Clothing,Harbor,146.81,4.7,3.0,Decent product for the price.
O00019519,U001868,2024-07-29 00:44:25,cancelled,298.83,Stephanie Casey,paul84@example.net,Female,Robinberg,2024-01-28,I00042496,P000669,2,36.42,72.84,Acme Personal,Toys,Acme,36.42,4.88,,
O00019519,U001868,2024-07-29 00:44:25,cancelled,298.83,Stephanie Casey,paul84@example.net,Female,Robinberg,2024-01-28,I00042497,P000412,1,225.99,225.99,Orion News,Home & Kitchen,Orion,225.99,4.0,,
O00019520,U003691,2024-02-19 05:17:33,processing,351.66,Brian Haynes,terrigarner@example.org,Female,Deborahshire,2024-02-15,I00042498,P001920,2,175.83,351.66,Pulse Against,Sports,Pulse,175.83,4.05,,
O00019521,U004211,2024-03-28 00:52:02,returned,37.69,Jacob Schaefer,krogers@example.org,Male,Port Maryhaven,2024-01-08,I00042499,P000278,1,37.69,37.69,Astra Goal,Beauty,Astra,37.69,3.99,5.0,Customer service was helpful.
O00019522,U005717,2024-04-20 09:12:56,cancelled,83.14,Brittany Thomas,jamiemarshall@example.com,Other,Kristinton,2024-05-18,I00042500,P001461,1,83.14,83.14,Willow Pressure,Toys,Willow,83.14,3.54,2.0,Fast shipping and good packaging.
O00019523,U008216,2024-06-16 06:07:25,returned,97.78,Sandra Jordan,rebeccasmith@example.org,Male,Port Kimberlystad,2024-05-02,I00042501,P000899,1,97.78,97.78,Willow Including,Beauty,Willow,97.78,3.57,,
O00019524,U001927,2024-12-14 19:03:23,shipped,81.49,Jessica Williamson,henrybarnett@example.org,Other,Donaldmouth,2025-03-15,I00042502,P001314,1,81.49,81.49,Orion Response,Beauty,Orion,81.49,3.94,,
